666472419,APPROVED
666250419,APPROVED
666159801,APPROVED
666081651,APPROVED
666020973,APPROVED
666224169,APPROVED
666222369,APPROVED
666685911,APPROVED
666152292,APPROVED
666695940,APPROVED
666225753,APPROVED
666455574,APPROVED
666453255,APPROVED
666160215,APPROVED
666106335,APPROVED
666613506,APPROVED
666449694,APPROVED
666226332,APPROVED
666713607,APPROVED
666615858,APPROVED
666384702,APPROVED
666469113,APPROVED
666548115,APPROVED
666381540,APPROVED
666307023,APPROVED
666236229,APPROVED
666236652,APPROVED
666174327,APPROVED
666048351,APPROVED
666310656,APPROVED
666488151,APPROVED
666553887,APPROVED
666673992,APPROVED
666555966,APPROVED
666294201,APPROVED
666370104,APPROVED
666626574,APPROVED
666257745,APPROVED
666505074,APPROVED
666045372,APPROVED
666120579,APPROVED
666070887,APPROVED
666525018,APPROVED
666051228,APPROVED
666029589,APPROVED
666289779,APPROVED
666388602,APPROVED
666038322,APPROVED
666607959,APPROVED
666060192,APPROVED
666646851,APPROVED
666426393,APPROVED
666065220,APPROVED
666410106,APPROVED
666383880,APPROVED
666709683,APPROVED
666205923,APPROVED
666335580,APPROVED
666437595,APPROVED
666685620,APPROVED
666279618,APPROVED
666286323,APPROVED
666599445,APPROVED
666513387,APPROVED
666567807,APPROVED
666519543,APPROVED
666094611,APPROVED
666039618,APPROVED
666372477,APPROVED
666051102,APPROVED
666099720,APPROVED
666634341,APPROVED
666247785,APPROVED
666394788,APPROVED
666179124,APPROVED
666479013,APPROVED
666501930,APPROVED
666328287,APPROVED
666717483,APPROVED
666639279,APPROVED
666726015,APPROVED
666065922,APPROVED
666263709,APPROVED
666144222,APPROVED
666610140,APPROVED
666452511,REFERRED
666037344,APPROVED
666099189,APPROVED
666173733,APPROVED
666109242,APPROVED
666665679,APPROVED
666732609,APPROVED
666070872,APPROVED
666224553,APPROVED
666379611,APPROVED
666310257,APPROVED
666715398,APPROVED
666559533,APPROVED
666395814,APPROVED
666315423,APPROVED
666635991,APPROVED
666528534,APPROVED
666188313,APPROVED
666024324,APPROVED
666560232,APPROVED
666663972,APPROVED
666233352,APPROVED
666541005,APPROVED
666058641,APPROVED
666490050,APPROVED
666583188,APPROVED
666102174,APPROVED
666158931,APPROVED
666531219,APPROVED
666378705,APPROVED
666109869,APPROVED
666720936,APPROVED
666383769,APPROVED
666650061,APPROVED
666057807,APPROVED
666401514,APPROVED
666567435,APPROVED
666640629,APPROVED
666497991,APPROVED
666276462,APPROVED
666087939,APPROVED
666471981,APPROVED
666555513,APPROVED
666044634,APPROVED
666477345,APPROVED
666413319,APPROVED
666055299,APPROVED
666395163,APPROVED
666656883,APPROVED
666683976,APPROVED
666530163,APPROVED
666556869,APPROVED
666387675,APPROVED
666131367,APPROVED
666149799,APPROVED
666203610,APPROVED
666509121,APPROVED
666597918,APPROVED
666153249,APPROVED
666028779,APPROVED
666377970,APPROVED
666106410,APPROVED
666539097,APPROVED
666463098,APPROVED
666545691,APPROVED
666667869,APPROVED
666474456,APPROVED
666559665,APPROVED
666185415,APPROVED
666287172,APPROVED
666440649,APPROVED
666676191,APPROVED
666572769,APPROVED
666140349,APPROVED
666022560,APPROVED
666296667,APPROVED
666674136,APPROVED
666544251,APPROVED
666176343,APPROVED
666400932,APPROVED
666666912,APPROVED
666432465,APPROVED
666288141,APPROVED
666691023,APPROVED
666610122,APPROVED
666049815,APPROVED
666316467,APPROVED
666627669,APPROVED
666549843,APPROVED
666517230,APPROVED
666570975,APPROVED
666141105,APPROVED
666672360,APPROVED
666141279,APPROVED
666594813,APPROVED
666225099,APPROVED
666153987,APPROVED
666098730,APPROVED
666542247,APPROVED
666107373,APPROVED
666320388,APPROVED
666258582,REFERRED
666129003,APPROVED
666165195,APPROVED
666553563,APPROVED
666282768,APPROVED
666100911,APPROVED
666297237,APPROVED
666070479,APPROVED
666268752,APPROVED
666436800,APPROVED
666146820,APPROVED
666241659,APPROVED
666510240,APPROVED
666581031,APPROVED
666610779,APPROVED
666026979,APPROVED
666605760,APPROVED
666529407,APPROVED
666710562,APPROVED
666705963,APPROVED
666239028,APPROVED
666730308,APPROVED
666634035,APPROVED
666562038,APPROVED
666564417,APPROVED
666486828,APPROVED
666282909,APPROVED
666280665,APPROVED
666322458,APPROVED
666573315,APPROVED
666319254,APPROVED
666068988,APPROVED
666020355,APPROVED
666575544,APPROVED
666730995,APPROVED
666288315,APPROVED
666364368,APPROVED
666641715,APPROVED
666214059,APPROVED
666183927,APPROVED
666291537,APPROVED
666203820,APPROVED
666710808,APPROVED
666205929,APPROVED
666084192,APPROVED
666455049,APPROVED
666711261,APPROVED
666723420,APPROVED
666456120,APPROVED
666119877,APPROVED
666441513,APPROVED
666215058,APPROVED
666269790,APPROVED
666257913,APPROVED
666721215,APPROVED
666012525,APPROVED
666444030,APPROVED
666608283,APPROVED
666097611,APPROVED
666584457,APPROVED
666640704,APPROVED
666576405,APPROVED
666114951,APPROVED
666296934,APPROVED
666070263,APPROVED
666573222,APPROVED
666272688,APPROVED
666249852,APPROVED
666220233,APPROVED
666038019,APPROVED
666138465,APPROVED
666544032,APPROVED
666347241,APPROVED
666097722,APPROVED
666059673,APPROVED
666389412,APPROVED
666330468,APPROVED
666729477,APPROVED
666308346,APPROVED
666220767,APPROVED
666325524,APPROVED
666322320,APPROVED
666706833,APPROVED
666167418,APPROVED
666353232,APPROVED
666648969,APPROVED
666226788,APPROVED
666263772,APPROVED
666426453,APPROVED
666338898,APPROVED
666450522,APPROVED
666261633,APPROVED
666594234,APPROVED
666090861,APPROVED
666502863,APPROVED
666165936,APPROVED
666414666,APPROVED
666094962,APPROVED
666352128,APPROVED
666199908,APPROVED
666187905,APPROVED
666193488,APPROVED
666667218,APPROVED
666578805,APPROVED
666560340,APPROVED
666158550,APPROVED
666310122,APPROVED
666134826,APPROVED
666069768,APPROVED
666587139,APPROVED
666199299,APPROVED
666657015,APPROVED
666548316,APPROVED
666073572,APPROVED
666440124,APPROVED
666011964,APPROVED
666633417,APPROVED
666147600,APPROVED
666198558,APPROVED
666208140,APPROVED
666484542,APPROVED
666320229,APPROVED
666696927,APPROVED
666110508,APPROVED
666366657,APPROVED
666696300,APPROVED
666321567,APPROVED
666127554,APPROVED
666728736,APPROVED
666207636,APPROVED
666730599,APPROVED
666241545,APPROVED
666572211,APPROVED
666102504,APPROVED
666399987,APPROVED
666613296,APPROVED
666285171,APPROVED
666119910,APPROVED
666487251,APPROVED
666318924,APPROVED
666428874,APPROVED
666065730,APPROVED
666172650,APPROVED
666505629,APPROVED
666568299,APPROVED
666122658,APPROVED
666699270,APPROVED
666099009,APPROVED
666258555,APPROVED
666571083,APPROVED
666561549,APPROVED
666344646,APPROVED
666438039,APPROVED
666289137,APPROVED
666091656,APPROVED
666571719,APPROVED
666235914,APPROVED
666597903,APPROVED
666361131,APPROVED
666450828,APPROVED
666417222,APPROVED
666597063,APPROVED
666619614,APPROVED
666070350,APPROVED
666605253,APPROVED
666645132,APPROVED
666223740,APPROVED
666611106,APPROVED
666083313,APPROVED
666078525,APPROVED
666251475,APPROVED
666246474,APPROVED
666172674,APPROVED
666021222,APPROVED
666717699,APPROVED
666595635,APPROVED
666087528,APPROVED
666088557,APPROVED
666669720,APPROVED
666203856,APPROVED
666352677,APPROVED
666258936,APPROVED
666427734,APPROVED
666031641,APPROVED
666612042,APPROVED
666543876,APPROVED
666336444,APPROVED
666222885,REFERRED
666499110,APPROVED
666518940,REFERRED
666175422,APPROVED
666227262,APPROVED
666038160,APPROVED
666379851,APPROVED
666464841,APPROVED
666516930,APPROVED
666424335,APPROVED
666261045,APPROVED
666638928,APPROVED
666027477,APPROVED
666172161,APPROVED
666123609,APPROVED
666330135,APPROVED
666343641,APPROVED
666121119,APPROVED
666624351,APPROVED
666321348,APPROVED
666332532,APPROVED
666424056,APPROVED
666171339,APPROVED
666314301,APPROVED
666112947,APPROVED
666066693,APPROVED
666219648,APPROVED
666314775,APPROVED
666249528,APPROVED
666067275,APPROVED
666421437,APPROVED
666668052,APPROVED
666180519,REFERRED
666510180,APPROVED
666262626,APPROVED
666264096,APPROVED
666589779,APPROVED
666340746,APPROVED
666428229,APPROVED
666074115,APPROVED
666676329,APPROVED
666617295,APPROVED
666482895,APPROVED
666467913,APPROVED
666257916,APPROVED
666276465,APPROVED
666578157,APPROVED
666682269,APPROVED
666177204,APPROVED
666039378,APPROVED
666383991,APPROVED
666313740,APPROVED
666148053,APPROVED
666070038,APPROVED
666419301,APPROVED
666080124,APPROVED
666686766,REFERRED
666274797,APPROVED
666131589,APPROVED
666720738,APPROVED
666501198,APPROVED
666583623,APPROVED
666709278,APPROVED
666210498,APPROVED
666402744,APPROVED
666076704,APPROVED
666442500,APPROVED
666170394,APPROVED
666203259,APPROVED
666097602,APPROVED
666481803,APPROVED
666666504,APPROVED
666252354,APPROVED
666522735,APPROVED
666100749,REFERRED
666414099,APPROVED
666113577,APPROVED
666645495,APPROVED
666261621,APPROVED
666161598,APPROVED
666584841,APPROVED
666134967,APPROVED
666019338,APPROVED
666407952,APPROVED
666444342,REFERRED
666299742,APPROVED
666060546,APPROVED
666336660,APPROVED
666090831,APPROVED
666015468,REFERRED
666205824,APPROVED
666067407,APPROVED
666138528,APPROVED
666706815,APPROVED
666010407,APPROVED
666129336,APPROVED
666302304,APPROVED
666125808,APPROVED
666708195,APPROVED
666438093,APPROVED
666232821,APPROVED
666441018,APPROVED
666222852,APPROVED
666065580,APPROVED
666468510,APPROVED
666700128,APPROVED
666074685,APPROVED
666402264,APPROVED
666266031,APPROVED
666524829,APPROVED
666314877,APPROVED
666513519,APPROVED
666253071,APPROVED
666492945,APPROVED
666593115,REFERRED
666568320,APPROVED
666390576,REFERRED
666537612,APPROVED
666546666,APPROVED
666569916,APPROVED
666407847,APPROVED
666169857,APPROVED
666423120,APPROVED
666592362,APPROVED
666355323,APPROVED
666653775,APPROVED
666434622,APPROVED
666717588,APPROVED
666146619,APPROVED
666633618,APPROVED
666487194,APPROVED
666669984,APPROVED
666113625,APPROVED
666702804,APPROVED
666466023,APPROVED
666729582,APPROVED
666531150,APPROVED
666579405,APPROVED
666051549,APPROVED
666146085,APPROVED
666549090,APPROVED
666523530,APPROVED
666377322,APPROVED
666221004,APPROVED
666516726,APPROVED
666226869,APPROVED
666685251,APPROVED
666158673,APPROVED
666719916,APPROVED
666192777,APPROVED
666090963,APPROVED
666527910,APPROVED
666394527,APPROVED
666522162,APPROVED
666263955,APPROVED
666383295,APPROVED
666134133,APPROVED
666092091,APPROVED
666256863,APPROVED
666313458,APPROVED
666704916,APPROVED
666104697,APPROVED
666699354,APPROVED
666022752,APPROVED
666184509,APPROVED
666532119,APPROVED
666240693,APPROVED
666190029,APPROVED
666458886,APPROVED
666213576,APPROVED
666257556,APPROVED
666509817,APPROVED
666720024,APPROVED
666373584,APPROVED
666321339,APPROVED
666524175,APPROVED
666116169,APPROVED
666282213,APPROVED
666128478,APPROVED
666206649,APPROVED
666072051,APPROVED
666011508,APPROVED
666727152,APPROVED
666660087,APPROVED
666729465,APPROVED
666014622,REFERRED
666632067,REFERRED
666319065,APPROVED
666496521,APPROVED
666282642,APPROVED
666721812,APPROVED
666614547,APPROVED
666173091,APPROVED
666375114,APPROVED
666196068,APPROVED
666382011,APPROVED
666174039,APPROVED
666481548,APPROVED
666673374,APPROVED
666719112,APPROVED
666383139,APPROVED
666080166,APPROVED
666162879,APPROVED
666268335,APPROVED
666069426,APPROVED
666300069,APPROVED
666079839,APPROVED
666225564,APPROVED
666395352,APPROVED
666130212,APPROVED
666259473,APPROVED
666551817,APPROVED
666323502,APPROVED
666556836,APPROVED
666499395,APPROVED
666622995,APPROVED
666453546,APPROVED
666293103,REFERRED
666225483,APPROVED
666498621,APPROVED
666501444,APPROVED
666444519,APPROVED
666049977,APPROVED
666691044,APPROVED
666658014,APPROVED
666399522,APPROVED
666178905,APPROVED
666571014,APPROVED
666668859,APPROVED
666331494,APPROVED
666702585,APPROVED
666018771,APPROVED
666320487,APPROVED
666473676,APPROVED
666142800,APPROVED
666629808,APPROVED
666011322,APPROVED
666198423,APPROVED
666479964,APPROVED
666326226,APPROVED
666051501,APPROVED
666234678,APPROVED
666637410,APPROVED
666183999,APPROVED
666137112,APPROVED
666185259,APPROVED
666024606,APPROVED
666585687,APPROVED
666487032,APPROVED
666128820,APPROVED
666460749,APPROVED
666507018,APPROVED
666163548,APPROVED
666581349,APPROVED
666291150,APPROVED
666070407,APPROVED
666315219,APPROVED
666102492,APPROVED
666239454,APPROVED
666698283,APPROVED
666064269,APPROVED
666153333,APPROVED
666182622,APPROVED
666297621,APPROVED
666027639,APPROVED
666223959,APPROVED
666322692,REFERRED
666397632,APPROVED
666252390,APPROVED
666133362,APPROVED
666326403,APPROVED
666376191,APPROVED
666651096,APPROVED
666216723,REFERRED
666127911,APPROVED
666612696,APPROVED
666308613,APPROVED
666487338,APPROVED
666688677,APPROVED
666635370,APPROVED
666093972,APPROVED
666092304,APPROVED
666042870,APPROVED
666599625,APPROVED
666069945,APPROVED
666372171,APPROVED
666337527,APPROVED
666320715,APPROVED
666620382,APPROVED
666097269,APPROVED
666539919,REFERRED
666123006,APPROVED
666181581,APPROVED
666183387,APPROVED
666050721,APPROVED
666651666,APPROVED
666113598,APPROVED
666360942,APPROVED
666189582,APPROVED
666232263,APPROVED
666149778,APPROVED
666125682,APPROVED
666141897,APPROVED
666123999,APPROVED
666024162,APPROVED
666169491,APPROVED
666722196,APPROVED
666531321,APPROVED
666657789,APPROVED
666594429,APPROVED
666285348,DECLINED
666498219,REFERRED
666124467,APPROVED
666261711,APPROVED
666354351,APPROVED
666591852,APPROVED
666247044,APPROVED
666111816,APPROVED
666101571,APPROVED
666027282,APPROVED
666481278,APPROVED
666395517,APPROVED
666363018,APPROVED
666662427,APPROVED
666440463,APPROVED
666576399,APPROVED
666102279,APPROVED
666333744,APPROVED
666175815,APPROVED
666647136,APPROVED
666376653,APPROVED
666362664,APPROVED
666510174,APPROVED
666125736,APPROVED
666557265,APPROVED
666077367,REFERRED
666270528,APPROVED
666109386,APPROVED
666560799,APPROVED
666120234,APPROVED
666179895,APPROVED
666080898,APPROVED
666475317,APPROVED
666093000,APPROVED
666444720,APPROVED
666574323,APPROVED
666241641,APPROVED
666468819,APPROVED
666161859,APPROVED
666024465,APPROVED
666682116,APPROVED
666539520,APPROVED
666014787,APPROVED
666339711,APPROVED
666103614,APPROVED
666653187,APPROVED
666456966,APPROVED
666487029,APPROVED
666159273,APPROVED
666466026,APPROVED
666396429,APPROVED
666118443,APPROVED
666100221,APPROVED
666306384,APPROVED
666502890,APPROVED
666675894,APPROVED
666213057,APPROVED
666729336,APPROVED
666266712,APPROVED
666733275,APPROVED
666113505,APPROVED
666239379,APPROVED
666409419,APPROVED
666483717,APPROVED
666448812,APPROVED
666032247,APPROVED
666043929,APPROVED
666544224,APPROVED
666413040,APPROVED
666469428,APPROVED
666117915,APPROVED
666519927,REFERRED
666298515,APPROVED
666737196,APPROVED
666326583,APPROVED
666527553,APPROVED
666019998,APPROVED
666412374,APPROVED
666671277,APPROVED
666162633,APPROVED
666408213,APPROVED
666486192,APPROVED
666311253,APPROVED
666627390,APPROVED
666139695,APPROVED
666200157,APPROVED
666532386,APPROVED
666253260,APPROVED
666243759,APPROVED
666388137,APPROVED
666136623,APPROVED
666105132,APPROVED
666572133,APPROVED
666174099,APPROVED
666275070,APPROVED
666392208,APPROVED
666670398,APPROVED
666705147,APPROVED
666565266,APPROVED
666243729,APPROVED
666649524,APPROVED
666360663,APPROVED
666045405,APPROVED
666485343,APPROVED
666240894,APPROVED
666448554,APPROVED
666519942,APPROVED
666196431,APPROVED
666190227,APPROVED
666623856,REFERRED
666095829,APPROVED
666487590,APPROVED
666694104,APPROVED
666092535,APPROVED
666252627,APPROVED
666284817,APPROVED
666376725,APPROVED
666031572,APPROVED
666090393,APPROVED
666393825,APPROVED
666038529,APPROVED
666650484,APPROVED
666457386,APPROVED
666103281,APPROVED
666623763,APPROVED
666506199,APPROVED
666516975,APPROVED
666487119,APPROVED
666406329,APPROVED
666190233,APPROVED
666415704,APPROVED
666223029,APPROVED
666360669,APPROVED
666099906,APPROVED
666277845,APPROVED
666674823,APPROVED
666252336,APPROVED
666700506,APPROVED
666722052,APPROVED
666518358,APPROVED
666537069,APPROVED
666681279,APPROVED
666180867,APPROVED
666370071,APPROVED
666494160,APPROVED
666630792,APPROVED
666224832,APPROVED
666279447,APPROVED
666029517,APPROVED
666259770,APPROVED
666332877,APPROVED
666465498,APPROVED
666477867,APPROVED
666625020,APPROVED
666039108,APPROVED
666703767,APPROVED
666414921,APPROVED
666011988,APPROVED
666593448,APPROVED
666448308,APPROVED
666408474,APPROVED
666104007,APPROVED
666030135,APPROVED
666728328,APPROVED
666153378,APPROVED
666412239,APPROVED
666171210,APPROVED
666708531,APPROVED
666127059,REFERRED
666186285,APPROVED
666104169,APPROVED
666210747,APPROVED
666515244,APPROVED
666448326,APPROVED
666556110,APPROVED
666519900,APPROVED
666667467,APPROVED
666209340,APPROVED
666024408,APPROVED
666537561,APPROVED
666442962,APPROVED
666040212,APPROVED
666516300,APPROVED
666717576,APPROVED
666252615,APPROVED
666556557,APPROVED
666684825,APPROVED
666617325,APPROVED
666443355,APPROVED
666505158,APPROVED
666551469,APPROVED
666246375,APPROVED
666459516,APPROVED
666670143,APPROVED
666555147,APPROVED
666451203,APPROVED
666101799,APPROVED
666099048,APPROVED
666674688,APPROVED
666343812,APPROVED
666590385,APPROVED
666521340,APPROVED
666163815,APPROVED
666316266,APPROVED
666529323,APPROVED
666253749,APPROVED
666489405,APPROVED
666301407,APPROVED
666545589,APPROVED
666535782,APPROVED
666704583,APPROVED
666588636,APPROVED
666515220,APPROVED
666588729,APPROVED
666224439,APPROVED
666112650,APPROVED
666198063,APPROVED
666294483,APPROVED
666727239,APPROVED
666687288,APPROVED
666729837,APPROVED
666526518,APPROVED
666249255,APPROVED
666642330,APPROVED
666537687,APPROVED
666305598,APPROVED
666020115,APPROVED
666134946,APPROVED
666560445,APPROVED
666545835,APPROVED
666331017,APPROVED
666525258,REFERRED
666541920,APPROVED
666416595,APPROVED
666413982,APPROVED
666285768,APPROVED
666567003,APPROVED
666128385,APPROVED
666651045,APPROVED
666562386,APPROVED
666558852,APPROVED
666120147,APPROVED
666474348,APPROVED
666472683,APPROVED
666425370,APPROVED
666300633,APPROVED
666357804,APPROVED
666682890,APPROVED
666368850,APPROVED
666605499,APPROVED
666521772,APPROVED
666607332,APPROVED
666469431,APPROVED
666590022,APPROVED
666106137,APPROVED
666255462,APPROVED
666503055,APPROVED
666631548,APPROVED
666530430,APPROVED
666307485,APPROVED
666523884,APPROVED
666333435,APPROVED
666375615,APPROVED
666166197,APPROVED
666083103,APPROVED
666426138,APPROVED
666247965,APPROVED
666294096,APPROVED
666566031,APPROVED
666201597,APPROVED
666691467,APPROVED
666384945,APPROVED
666095922,APPROVED
666423600,APPROVED
666182508,REFERRED
666624018,APPROVED
666393741,APPROVED
666262695,APPROVED
666182889,APPROVED
666495579,APPROVED
666200055,APPROVED
666262038,APPROVED
666041640,APPROVED
666314970,APPROVED
666671619,APPROVED
666671526,APPROVED
666184194,APPROVED
666090402,APPROVED
666225882,APPROVED
666383121,APPROVED
666123420,APPROVED
666325623,APPROVED
666033864,APPROVED
666733965,APPROVED
666263400,APPROVED
666069654,APPROVED
666086616,APPROVED
666542202,APPROVED
666513276,APPROVED
666218856,APPROVED
666113913,APPROVED
666143634,APPROVED
666468837,APPROVED
666488034,APPROVED
666507705,APPROVED
666447297,APPROVED
666154614,APPROVED
666356781,APPROVED
666595374,APPROVED
666242682,APPROVED
666102792,APPROVED
666404655,APPROVED
666729012,APPROVED
666549609,APPROVED
666470538,APPROVED
666298221,APPROVED
666048933,APPROVED
666723753,APPROVED
666471969,APPROVED
666653670,APPROVED
666697689,REFERRED
666693936,APPROVED
666176598,APPROVED
666623001,APPROVED
666729495,APPROVED
666450339,APPROVED
666545889,APPROVED
666090762,APPROVED
666523950,APPROVED
666194610,REFERRED
666669213,APPROVED
666697038,APPROVED
666305043,APPROVED
666520833,APPROVED
666222324,APPROVED
666716433,APPROVED
666395097,APPROVED
666576666,APPROVED
666524616,APPROVED
666223152,APPROVED
666178854,APPROVED
666129624,APPROVED
666420663,REFERRED
666677289,APPROVED
666051864,APPROVED
666450300,APPROVED
666615438,APPROVED
666103206,APPROVED
666221544,APPROVED
666408282,APPROVED
666497010,REFERRED
666676293,APPROVED
666197421,APPROVED
666181596,APPROVED
666334050,APPROVED
666619569,APPROVED
666211941,APPROVED
666491670,REFERRED
666527160,APPROVED
666545346,REFERRED
666235524,APPROVED
666205812,APPROVED
666298572,APPROVED
666707511,APPROVED
666128646,APPROVED
666476814,APPROVED
666284685,APPROVED
666434634,APPROVED
666502131,APPROVED
666493155,APPROVED
666152331,APPROVED
666720276,APPROVED
666679824,REFERRED
666643896,APPROVED
666448935,APPROVED
666458349,APPROVED
666734787,APPROVED
666334341,APPROVED
666670086,APPROVED
666197004,APPROVED
666364011,APPROVED
666736011,APPROVED
666465756,APPROVED
666014850,APPROVED
666375810,REFERRED
666098097,APPROVED
666391908,APPROVED
666697749,APPROVED
666481026,APPROVED
666086964,APPROVED
666459708,APPROVED
666678162,APPROVED
666660318,APPROVED
666055755,APPROVED
666160395,APPROVED
666492672,APPROVED
666468270,APPROVED
666587499,APPROVED
666356334,APPROVED
666370749,APPROVED
666405861,APPROVED
666502827,APPROVED
666658113,APPROVED
666023040,APPROVED
666186468,APPROVED
666456576,APPROVED
666664608,APPROVED
666581964,APPROVED
666016275,REFERRED
666313764,APPROVED
666480270,APPROVED
666041334,APPROVED
666262236,APPROVED
666051432,APPROVED
666047505,APPROVED
666318693,APPROVED
666673515,APPROVED
666228144,APPROVED
666238332,REFERRED
666206970,APPROVED
666309783,APPROVED
666014541,APPROVED
666414123,APPROVED
666466020,APPROVED
666545640,APPROVED
666482256,APPROVED
666192141,APPROVED
666457455,DECLINED
666661902,APPROVED
666036342,APPROVED
666206463,APPROVED
666037731,APPROVED
666366729,APPROVED
666550647,APPROVED
666737043,APPROVED
666310011,APPROVED
666066777,APPROVED
666242124,APPROVED
666331773,APPROVED
666287697,APPROVED
666366582,APPROVED
666340653,APPROVED
666615174,APPROVED
666552234,APPROVED
666121926,APPROVED
666609501,APPROVED
666384699,APPROVED
666680436,APPROVED
666041193,APPROVED
666174951,APPROVED
666171891,APPROVED
666593322,APPROVED
666719406,APPROVED
666299406,APPROVED
666034230,APPROVED
666058605,APPROVED
666330351,APPROVED
666587112,APPROVED
666178221,APPROVED
666108579,APPROVED
666206124,APPROVED
666428964,APPROVED
666553851,APPROVED
666517485,APPROVED
666542349,APPROVED
666608796,APPROVED
666470247,APPROVED
666611352,APPROVED
666234009,APPROVED
666230880,REFERRED
666534417,APPROVED
666456063,APPROVED
666201438,APPROVED
666414474,APPROVED
666688074,APPROVED
666323301,APPROVED
666536913,APPROVED
666054984,APPROVED
666689787,APPROVED
666391953,APPROVED
666569397,APPROVED
666646275,APPROVED
666522921,APPROVED
666523653,APPROVED
666076371,APPROVED
666382698,APPROVED
666101514,APPROVED
666250113,APPROVED
666485340,APPROVED
666506223,APPROVED
666619314,APPROVED
666204579,APPROVED
666133776,APPROVED
666610554,APPROVED
666527715,APPROVED
666426726,APPROVED
666615336,APPROVED
666334173,APPROVED
666172935,APPROVED
666661419,APPROVED
666338001,APPROVED
666422382,APPROVED
666027411,APPROVED
666367851,APPROVED
666320646,REFERRED
666696159,APPROVED
666658491,APPROVED
666579774,APPROVED
666657987,APPROVED
666554319,APPROVED
666467556,APPROVED
666357072,APPROVED
666103254,APPROVED
666197283,REFERRED
666027723,APPROVED
666540633,APPROVED
666504075,APPROVED
666244092,APPROVED
666715341,APPROVED
666544689,APPROVED
666027798,APPROVED
666419841,APPROVED
666442038,APPROVED
666225174,APPROVED
666054855,APPROVED
666276852,APPROVED
666312828,APPROVED
666387948,APPROVED
666547869,APPROVED
666024180,APPROVED
666656979,APPROVED
666094449,APPROVED
666419430,APPROVED
666476772,APPROVED
666116739,APPROVED
666252693,APPROVED
666650871,APPROVED
666379023,APPROVED
666430563,APPROVED
666065685,APPROVED
666319611,APPROVED
666617511,APPROVED
666361377,APPROVED
666517683,APPROVED
666143580,APPROVED
666583854,APPROVED
666095838,APPROVED
666169401,APPROVED
666615198,APPROVED
666101076,APPROVED
666413076,APPROVED
666100464,APPROVED
666114630,APPROVED
666058824,APPROVED
666074682,APPROVED
666124584,APPROVED
666223713,APPROVED
666246123,APPROVED
666602214,APPROVED
666035085,APPROVED
666320922,APPROVED
666604656,APPROVED
666736599,APPROVED
666179934,APPROVED
666087099,APPROVED
666039426,APPROVED
666114225,APPROVED
666689604,APPROVED
666649008,APPROVED
